date,year,month,day,sales,region
2021-02-15,2021,2,15,2175.0,west
2021-02-16,2021,2,16,2295.0,north
2021-02-16,2021,2,16,2250.0,south
2021-02-16,2021,2,16,2180.0,east
2021-02-16,2021,2,16,2465.0,west
2021-02-17,2021,2,17,2380.0,north
2021-02-17,2021,2,17,2130.0,south
2021-02-17,2021,2,17,2350.0,east
2021-02-17,2021,2,17,2470.0,west
2021-02-18,2021,2,18,2005.0,north
2021-02-18,2021,2,18,2125.0,south
2021-02-18,2021,2,18,2480.0,east
2021-02-18,2021,2,18,2240.0,west
2021-02-19,2021,2,19,2125.0,north
2021-02-19,2021,2,19,2425.0,south
2021-02-19,2021,2,19,2050.0,east
2021-02-19,2021,2,19,2045.0,west
2021-02-20,2021,2,20,2260.0,north
2021-02-20,2021,2,20,2105.0,south
2021-02-20,2021,2,20,2420.0,east
2021-02-20,2021,2,20,2400.0,west
2021-02-21,2021,2,21,2345.0,north
2021-02-21,2021,2,21,2040.0,south
2021-02-21,2021,2,21,2170.0,east
2021-02-21,2021,2,21,2445.0,west
2021-02-22,2021,2,22,2145.0,north
2021-02-22,2021,2,22,2050.0,south
2021-02-22,2021,2,22,2200.0,east
2021-02-22,2021,2,22,2140.0,west
2021-02-23,2021,2,23,2490.0,north
2021-02-23,2021,2,23,2370.0,south
2021-02-23,2021,2,23,2055.0,east
2021-02-23,2021,2,23,2380.0,west
2021-02-24,2021,2,24,2330.0,north
2021-02-24,2021,2,24,2420.0,south
2021-02-24,2021,2,24,2235.0,east
2021-02-24,2021,2,24,2045.0,west
2021-02-25,2021,2,25,2205.0,north
2021-02-25,2021,2,25,2065.0,south
2021-02-25,2021,2,25,2300.0,east
2021-02-25,2021,2,25,2035.0,west
2021-02-26,2021,2,26,2455.0,north
2021-02-26,2021,2,26,2350.0,south
2021-02-26,2021,2,26,2270.0,east
2021-02-26,2021,2,26,2315.0,west
2021-02-27,2021,2,27,2000.0,north
2021-02-27,2021,2,27,2305.0,south
2021-02-27,2021,2,27,2150.0,east
2021-02-27,2021,2,27,2305.0,west
2021-02-28,2021,2,28,2145.0,north
2021-02-28,2021,2,28,2155.0,south
2021-02-28,2021,2,28,2290.0,east
2021-02-28,2021,2,28,2155.0,west
2021-03-01,2021,3,1,2360.0,north
2021-03-01,2021,3,1,2430.0,south
2021-03-01,2021,3,1,2185.0,east
2021-03-01,2021,3,1,2245.0,west
2021-03-02,2021,3,2,2370.0,north
2021-03-02,2021,3,2,2300.0,south
2021-03-02,2021,3,2,2215.0,east
2021-03-02,2021,3,2,2225.0,west
2021-03-03,2021,3,3,2405.0,north
2021-03-03,2021,3,3,2000.0,south
2021-03-03,2021,3,3,2025.0,east
2021-03-03,2021,3,3,2380.0,west
2021-03-04,2021,3,4,2390.0,north
2021-03-04,2021,3,4,2335.0,south
2021-03-04,2021,3,4,2205.0,east
2021-03-04,2021,3,4,2035.0,west
2021-03-05,2021,3,5,2080.0,north
2021-03-05,2021,3,5,2340.0,south
2021-03-05,2021,3,5,2045.0,east
2021-03-05,2021,3,5,2005.0,west
2021-03-06,2021,3,6,2075.0,north
2021-03-06,2021,3,6,2190.0,south
2021-03-06,2021,3,6,2305.0,east
2021-03-06,2021,3,6,2190.0,west
2021-03-07,2021,3,7,2220.0,north
2021-03-07,2021,3,7,2025.0,south
2021-03-07,2021,3,7,2350.0,east
2021-03-07,2021,3,7,2425.0,west
2021-03-08,2021,3,8,2170.0,north
2021-03-08,2021,3,8,2095.0,south
2021-03-08,2021,3,8,2475.0,east
2021-03-08,2021,3,8,2395.0,west
2021-03-09,2021,3,9,2380.0,north
2021-03-09,2021,3,9,2000.0,south
2021-03-09,2021,3,9,2180.0,east
2021-03-09,2021,3,9,2365.0,west
2021-03-10,2021,3,10,2380.0,north
2021-03-10,2021,3,10,2320.0,south
2021-03-10,2021,3,10,2005.0,east
2021-03-10,2021,3,10,2270.0,west
2021-03-11,2021,3,11,2005.0,north
2021-03-11,2021,3,11,2410.0,south
2021-03-11,2021,3,11,2065.0,east
2021-03-11,2021,3,11,2170.0,west
2021-03-12,2021,3,12,2175.0,north
2021-03-12,2021,3,12,2310.0,south
2021-03-12,2021,3,12,2490.0,east
2021-03-12,2021,3,12,2400.0,west
2021-03-13,2021,3,13,2065.0,north
2021-03-13,2021,3,13,2165.0,south
2021-03-13,2021,3,13,2305.0,east
2021-03-13,2021,3,13,2100.0,west
2021-03-14,2021,3,14,2245.0,north
2021-03-14,2021,3,14,2365.0,south
2021-03-14,2021,3,14,2300.0,east
2021-03-14,2021,3,14,2340.0,west
2021-03-15,2021,3,15,2330.0,north
2021-03-15,2021,3,15,2445.0,south
2021-03-15,2021,3,15,2390.0,east
2021-03-15,2021,3,15,2210.0,west
2021-03-16,2021,3,16,2365.0,north
2021-03-16,2021,3,16,2500.0,south
2021-03-16,2021,3,16,2235.0,east
2021-03-16,2021,3,16,2480.0,west
2021-03-17,2021,3,17,2065.0,north
2021-03-17,2021,3,17,2325.0,south
2021-03-17,2021,3,17,2480.0,east
2021-03-17,2021,3,17,2265.0,west
2021-03-18,2021,3,18,2440.0,north
2021-03-18,2021,3,18,2020.0,south
2021-03-18,2021,3,18,2115.0,east
2021-03-18,2021,3,18,2075.0,west
2021-03-19,2021,3,19,2035.0,north
2021-03-19,2021,3,19,2495.0,south
2021-03-19,2021,3,19,2340.0,east
2021-03-19,2021,3,19,2220.0,west
2021-03-20,2021,3,20,2380.0,north
2021-03-20,2021,3,20,2360.0,south
2021-03-20,2021,3,20,2325.0,east
2021-03-20,2021,3,20,2340.0,west
2021-03-21,2021,3,21,2300.0,north
2021-03-21,2021,3,21,2030.0,south
2021-03-21,2021,3,21,2110.0,east
2021-03-21,2021,3,21,2490.0,west
2021-03-22,2021,3,22,2420.0,north
2021-03-22,2021,3,22,2030.0,south
2021-03-22,2021,3,22,2450.0,east
2021-03-22,2021,3,22,2315.0,west
2021-03-23,2021,3,23,2470.0,north
2021-03-23,2021,3,23,2240.0,south
2021-03-23,2021,3,23,2155.0,east
2021-03-23,2021,3,23,2005.0,west
2021-03-24,2021,3,24,2005.0,north
2021-03-24,2021,3,24,2075.0,south
2021-03-24,2021,3,24,2080.0,east
2021-03-24,2021,3,24,2395.0,west
2021-03-25,2021,3,25,2435.0,north
2021-03-25,2021,3,25,2055.0,south
2021-03-25,2021,3,25,2130.0,east
2021-03-25,2021,3,25,2365.0,west
2021-03-26,2021,3,26,2320.0,north
2021-03-26,2021,3,26,2325.0,south
2021-03-26,2021,3,26,2210.0,east
2021-03-26,2021,3,26,2225.0,west
2021-03-27,2021,3,27,2465.0,north
2021-03-27,2021,3,27,2175.0,south
2021-03-27,2021,3,27,2145.0,east
2021-03-27,2021,3,27,2085.0,west
2021-03-28,2021,3,28,2310.0,north
2021-03-28,2021,3,28,2070.0,south
2021-03-28,2021,3,28,2355.0,east
2021-03-28,2021,3,28,2410.0,west
2021-03-29,2021,3,29,2475.0,north
2021-03-29,2021,3,29,2005.0,south
2021-03-29,2021,3,29,2025.0,east
2021-03-29,2021,3,29,2265.0,west
2021-03-30,2021,3,30,2090.0,north
2021-03-30,2021,3,30,2390.0,south
2021-03-30,2021,3,30,2410.0,east
2021-03-30,2021,3,30,2035.0,west
2021-03-31,2021,3,31,2475.0,north
2021-03-31,2021,3,31,2135.0,south
2021-03-31,2021,3,31,2440.0,east
2021-03-31,2021,3,31,2105.0,west
2021-04-01,2021,4,1,2405.0,north
2021-04-01,2021,4,1,2000.0,south
2021-04-01,2021,4,1,2480.0,east
2021-04-01,2021,4,1,2495.0,west
2021-04-02,2021,4,2,2260.0,north
2021-04-02,2021,4,2,2100.0,south
2021-04-02,2021,4,2,2480.0,east
2021-04-02,2021,4,2,2325.0,west
2021-04-03,2021,4,3,2345.0,north
2021-04-03,2021,4,3,2005.0,south
2021-04-03,2021,4,3,2175.0,east
2021-04-03,2021,4,3,2330.0,west
2021-04-04,2021,4,4,2480.0,north
2021-04-04,2021,4,4,2455.0,south
2021-04-04,2021,4,4,2165.0,east
2021-04-04,2021,4,4,2355.0,west
2021-04-05,2021,4,5,2270.0,north
2021-04-05,2021,4,5,2415.0,south
2021-04-05,2021,4,5,2150.0,east
2021-04-05,2021,4,5,2215.0,west
2021-04-06,2021,4,6,2440.0,north
2021-04-06,2021,4,6,2435.0,south
2021-04-06,2021,4,6,2255.0,east
2021-04-06,2021,4,6,2260.0,west
2021-04-07,2021,4,7,2020.0,north
2021-04-07,2021,4,7,2125.0,south
2021-04-07,2021,4,7,2120.0,east
2021-04-07,2021,4,7,2070.0,west
2021-04-08,2021,4,8,2135.0,north
2021-04-08,2021,4,8,2050.0,south
2021-04-08,2021,4,8,2400.0,east
2021-04-08,2021,4,8,2040.0,west
2021-04-09,2021,4,9,2265.0,north
2021-04-09,2021,4,9,2340.0,south
2021-04-09,2021,4,9,2245.0,east
2021-04-09,2021,4,9,2450.0,west
2021-04-10,2021,4,10,2385.0,north
2021-04-10,2021,4,10,2255.0,south
2021-04-10,2021,4,10,2065.0,east
2021-04-10,2021,4,10,2295.0,west
2021-04-11,2021,4,11,2415.0,north
2021-04-11,2021,4,11,2355.0,south
2021-04-11,2021,4,11,2425.0,east
2021-04-11,2021,4,11,2150.0,west
2021-04-12,2021,4,12,2285.0,north
2021-04-12,2021,4,12,2315.0,south
2021-04-12,2021,4,12,2080.0,east
2021-04-12,2021,4,12,2305.0,west
2021-04-13,2021,4,13,2115.0,north
2021-04-13,2021,4,13,2380.0,south
2021-04-13,2021,4,13,2195.0,east
2021-04-13,2021,4,13,2325.0,west
2021-04-14,2021,4,14,2045.0,north
2021-04-14,2021,4,14,2370.0,south
2021-04-14,2021,4,14,2485.0,east
2021-04-14,2021,4,14,2085.0,west
2021-04-15,2021,4,15,2185.0,north
2021-04-15,2021,4,15,2275.0,south
2021-04-15,2021,4,15,2050.0,east
2021-04-15,2021,4,15,2320.0,west
2021-04-16,2021,4,16,2335.0,north
2021-04-16,2021,4,16,2415.0,south
2021-04-16,2021,4,16,2115.0,east
2021-04-16,2021,4,16,2380.0,west
2021-04-17,2021,4,17,2375.0,north
2021-04-17,2021,4,17,2250.0,south
2021-04-17,2021,4,17,2415.0,east
2021-04-17,2021,4,17,2395.0,west
2021-04-18,2021,4,18,2005.0,north
2021-04-18,2021,4,18,2215.0,south
2021-04-18,2021,4,18,2405.0,east
2021-04-18,2021,4,18,2265.0,west
2021-04-19,2021,4,19,2160.0,north
2021-04-19,2021,4,19,2115.0,south
2021-04-19,2021,4,19,2175.0,east
2021-04-19,2021,4,19,2420.0,west
2021-04-20,2021,4,20,2290.0,north
2021-04-20,2021,4,20,2115.0,south
2021-04-20,2021,4,20,2110.0,east
2021-04-20,2021,4,20,2395.0,west
2021-04-21,2021,4,21,2400.0,north
2021-04-21,2021,4,21,2195.0,south
2021-04-21,2021,4,21,2095.0,east
2021-04-21,2021,4,21,2330.0,west
2021-04-22,2021,4,22,2235.0,north
2021-04-22,2021,4,22,2195.0,south
2021-04-22,2021,4,22,2480.0,east
2021-04-22,2021,4,22,2270.0,west
2021-04-23,2021,4,23,2280.0,north
2021-04-23,2021,4,23,2065.0,south
2021-04-23,2021,4,23,2065.0,east
2021-04-23,2021,4,23,2260.0,west
2021-04-24,2021,4,24,2440.0,north
2021-04-24,2021,4,24,2130.0,south
2021-04-24,2021,4,24,2345.0,east
2021-04-24,2021,4,24,2020.0,west
2021-04-25,2021,4,25,2275.0,north
2021-04-25,2021,4,25,2375.0,south
2021-04-25,2021,4,25,2340.0,east
2021-04-25,2021,4,25,2300.0,west
2021-04-26,2021,4,26,2260.0,north
2021-04-26,2021,4,26,2295.0,south
2021-04-26,2021,4,26,2295.0,east
2021-04-26,2021,4,26,2115.0,west
2021-04-27,2021,4,27,2095.0,north
2021-04-27,2021,4,27,2010.0,south
2021-04-27,2021,4,27,2245.0,east
2021-04-27,2021,4,27,2245.0,west
2021-04-28,2021,4,28,2385.0,north
2021-04-28,2021,4,28,2230.0,south
2021-04-28,2021,4,28,2285.0,east
2021-04-28,2021,4,28,2115.0,west
2021-04-29,2021,4,29,2150.0,north
2021-04-29,2021,4,29,2065.0,south
2021-04-29,2021,4,29,2110.0,east
2021-04-29,2021,4,29,2175.0,west
2021-04-30,2021,4,30,2320.0,north
2021-04-30,2021,4,30,2435.0,south
2021-04-30,2021,4,30,2050.0,east
2021-04-30,2021,4,30,2165.0,west
2021-05-01,2021,5,1,2460.0,north
2021-05-01,2021,5,1,2165.0,south
2021-05-01,2021,5,1,2110.0,east
2021-05-01,2021,5,1,2320.0,west
2021-05-02,2021,5,2,2305.0,north
2021-05-02,2021,5,2,2145.0,south
2021-05-02,2021,5,2,2460.0,east
2021-05-02,2021,5,2,2260.0,west
2021-05-03,2021,5,3,2355.0,north
2021-05-03,2021,5,3,2070.0,south
2021-05-03,2021,5,3,2455.0,east
2021-05-03,2021,5,3,2090.0,west
2021-05-04,2021,5,4,2270.0,north
2021-05-04,2021,5,4,2425.0,south
2021-05-04,2021,5,4,2415.0,east
2021-05-04,2021,5,4,2065.0,west
2021-05-05,2021,5,5,2315.0,north
2021-05-05,2021,5,5,2120.0,south
2021-05-05,2021,5,5,2330.0,east
2021-05-05,2021,5,5,2295.0,west
2021-05-06,2021,5,6,2120.0,north
2021-05-06,2021,5,6,2050.0,south
2021-05-06,2021,5,6,2140.0,east
2021-05-06,2021,5,6,2230.0,west
2021-05-07,2021,5,7,2090.0,north
2021-05-07,2021,5,7,2335.0,south
2021-05-07,2021,5,7,2125.0,east
2021-05-07,2021,5,7,2380.0,west
2021-05-08,2021,5,8,2090.0,north
2021-05-08,2021,5,8,2490.0,south
2021-05-08,2021,5,8,2200.0,east
2021-05-08,2021,5,8,2045.0,west
2021-05-09,2021,5,9,2140.0,north
2021-05-09,2021,5,9,2115.0,south
2021-05-09,2021,5,9,2045.0,east
2021-05-09,2021,5,9,2385.0,west
2021-05-10,2021,5,10,2250.0,north
2021-05-10,2021,5,10,2325.0,south
2021-05-10,2021,5,10,2325.0,east
2021-05-10,2021,5,10,2400.0,west
2021-05-11,2021,5,11,2120.0,north
2021-05-11,2021,5,11,2165.0,south
2021-05-11,2021,5,11,2175.0,east
2021-05-11,2021,5,11,2190.0,west
2021-05-12,2021,5,12,2155.0,north
2021-05-12,2021,5,12,2325.0,south
2021-05-12,2021,5,12,2025.0,east
2021-05-12,2021,5,12,2455.0,west
2021-05-13,2021,5,13,2330.0,north
2021-05-13,2021,5,13,2210.0,south
2021-05-13,2021,5,13,2010.0,east
2021-05-13,2021,5,13,2320.0,west
2021-05-14,2021,5,14,2135.0,north
2021-05-14,2021,5,14,2500.0,south
2021-05-14,2021,5,14,2140.0,east
2021-05-14,2021,5,14,2190.0,west
2021-05-15,2021,5,15,2240.0,north
2021-05-15,2021,5,15,2180.0,south
2021-05-15,2021,5,15,2020.0,east
2021-05-15,2021,5,15,2390.0,west
2021-05-16,2021,5,16,2375.0,north
2021-05-16,2021,5,16,2050.0,south
2021-05-16,2021,5,16,2080.0,east
2021-05-16,2021,5,16,2055.0,west
2021-05-17,2021,5,17,2020.0,north
2021-05-17,2021,5,17,2470.0,south
2021-05-17,2021,5,17,2220.0,east
2021-05-17,2021,5,17,2255.0,west
2021-05-18,2021,5,18,2185.0,north
2021-05-18,2021,5,18,2455.0,south
2021-05-18,2021,5,18,2270.0,east
2021-05-18,2021,5,18,2415.0,west
2021-05-19,2021,5,19,2400.0,north
2021-05-19,2021,5,19,2300.0,south
2021-05-19,2021,5,19,2175.0,east
2021-05-19,2021,5,19,2020.0,west
2021-05-20,2021,5,20,2195.0,north
2021-05-20,2021,5,20,2050.0,south
2021-05-20,2021,5,20,2055.0,east
2021-05-20,2021,5,20,2300.0,west
2021-05-21,2021,5,21,2480.0,north
2021-05-21,2021,5,21,2240.0,south
2021-05-21,2021,5,21,2025.0,east
2021-05-21,2021,5,21,2480.0,west
2021-05-22,2021,5,22,2430.0,north
2021-05-22,2021,5,22,2100.0,south
2021-05-22,2021,5,22,2420.0,east
2021-05-22,2021,5,22,2410.0,west
2021-05-23,2021,5,23,2155.0,north
2021-05-23,2021,5,23,2345.0,south
2021-05-23,2021,5,23,2045.0,east
2021-05-23,2021,5,23,2240.0,west
2021-05-24,2021,5,24,2390.0,north
2021-05-24,2021,5,24,2210.0,south
2021-05-24,2021,5,24,2105.0,east
2021-05-24,2021,5,24,2075.0,west
2021-05-25,2021,5,25,2020.0,north
2021-05-25,2021,5,25,2105.0,south
2021-05-25,2021,5,25,2295.0,east
2021-05-25,2021,5,25,2005.0,west
2021-05-26,2021,5,26,2475.0,north
2021-05-26,2021,5,26,2210.0,south
2021-05-26,2021,5,26,2040.0,east
2021-05-26,2021,5,26,2085.0,west
2021-05-27,2021,5,27,2080.0,north
2021-05-27,2021,5,27,2260.0,south
2021-05-27,2021,5,27,2345.0,east
2021-05-27,2021,5,27,2160.0,west
2021-05-28,2021,5,28,2205.0,north
2021-05-28,2021,5,28,2055.0,south
2021-05-28,2021,5,28,2280.0,east
2021-05-28,2021,5,28,2205.0,west
2021-05-29,2021,5,29,2150.0,north
2021-05-29,2021,5,29,2450.0,south
2021-05-29,2021,5,29,2005.0,east
2021-05-29,2021,5,29,2115.0,west
2021-05-30,2021,5,30,2380.0,north
2021-05-30,2021,5,30,2225.0,south
2021-05-30,2021,5,30,2485.0,east
2021-05-30,2021,5,30,2310.0,west
2021-05-31,2021,5,31,2395.0,north
2021-05-31,2021,5,31,2095.0,south
2021-05-31,2021,5,31,2220.0,east
2021-05-31,2021,5,31,2130.0,west
2021-06-01,2021,6,1,2140.0,north
2021-06-01,2021,6,1,2450.0,south
2021-06-01,2021,6,1,2055.0,east
2021-06-01,2021,6,1,2215.0,west
2021-06-02,2021,6,2,2015.0,north
2021-06-02,2021,6,2,2350.0,south
2021-06-02,2021,6,2,2005.0,east
2021-06-02,2021,6,2,2015.0,west
2021-06-03,2021,6,3,2375.0,north
2021-06-03,2021,6,3,2025.0,south
2021-06-03,2021,6,3,2375.0,east
2021-06-03,2021,6,3,2300.0,west
2021-06-04,2021,6,4,2405.0,north
2021-06-04,2021,6,4,2135.0,south
2021-06-04,2021,6,4,2315.0,east
2021-06-04,2021,6,4,2300.0,west
2021-06-05,2021,6,5,2425.0,north
2021-06-05,2021,6,5,2400.0,south
2021-06-05,2021,6,5,2245.0,east
2021-06-05,2021,6,5,2085.0,west
2021-06-06,2021,6,6,2020.0,north
2021-06-06,2021,6,6,2190.0,south
2021-06-06,2021,6,6,2450.0,east
2021-06-06,2021,6,6,2245.0,west
2021-06-07,2021,6,7,2390.0,north
2021-06-07,2021,6,7,2020.0,south
2021-06-07,2021,6,7,2360.0,east
2021-06-07,2021,6,7,2070.0,west
2021-06-08,2021,6,8,2290.0,north
2021-06-08,2021,6,8,2035.0,south
2021-06-08,2021,6,8,2450.0,east
2021-06-08,2021,6,8,2120.0,west
2021-06-09,2021,6,9,2480.0,north
2021-06-09,2021,6,9,2500.0,south
2021-06-09,2021,6,9,2365.0,east
2021-06-09,2021,6,9,2330.0,west
2021-06-10,2021,6,10,2280.0,north
2021-06-10,2021,6,10,2015.0,south
2021-06-10,2021,6,10,2500.0,east
2021-06-10,2021,6,10,2405.0,west
2021-06-11,2021,6,11,2385.0,north
2021-06-11,2021,6,11,2090.0,south
2021-06-11,2021,6,11,2300.0,east
2021-06-11,2021,6,11,2350.0,west
2021-06-12,2021,6,12,2095.0,north
2021-06-12,2021,6,12,2375.0,south
2021-06-12,2021,6,12,2270.0,east
2021-06-12,2021,6,12,2365.0,west
2021-06-13,2021,6,13,2205.0,north
2021-06-13,2021,6,13,2260.0,south
2021-06-13,2021,6,13,2135.0,east
2021-06-13,2021,6,13,2280.0,west
2021-06-14,2021,6,14,2485.0,north
2021-06-14,2021,6,14,2025.0,south
2021-06-14,2021,6,14,2460.0,east
2021-06-14,2021,6,14,2285.0,west
2021-06-15,2021,6,15,2090.0,north
2021-06-15,2021,6,15,2075.0,south
2021-06-15,2021,6,15,2125.0,east
2021-06-15,2021,6,15,2085.0,west
2021-06-16,2021,6,16,2410.0,north
2021-06-16,2021,6,16,2265.0,south
2021-06-16,2021,6,16,2145.0,east
2021-06-16,2021,6,16,2320.0,west
2021-06-17,2021,6,17,2260.0,north
2021-06-17,2021,6,17,2460.0,south
2021-06-17,2021,6,17,2060.0,east
2021-06-17,2021,6,17,2120.0,west
2021-06-18,2021,6,18,2325.0,north
2021-06-18,2021,6,18,2275.0,south
2021-06-18,2021,6,18,2285.0,east
2021-06-18,2021,6,18,2150.0,west
2021-06-19,2021,6,19,2160.0,north
2021-06-19,2021,6,19,2020.0,south
2021-06-19,2021,6,19,2430.0,east
2021-06-19,2021,6,19,2025.0,west
2021-06-20,2021,6,20,2280.0,north
2021-06-20,2021,6,20,2425.0,south
2021-06-20,2021,6,20,2230.0,east
2021-06-20,2021,6,20,2160.0,west
2021-06-21,2021,6,21,2360.0,north
2021-06-21,2021,6,21,2305.0,south
2021-06-21,2021,6,21,2105.0,east
2021-06-21,2021,6,21,2290.0,west
2021-06-22,2021,6,22,2280.0,north
2021-06-22,2021,6,22,2010.0,south
2021-06-22,2021,6,22,2095.0,east
2021-06-22,2021,6,22,2270.0,west
2021-06-23,2021,6,23,2080.0,north
2021-06-23,2021,6,23,2345.0,south
2021-06-23,2021,6,23,2240.0,east
2021-06-23,2021,6,23,2425.0,west
2021-06-24,2021,6,24,2390.0,north
2021-06-24,2021,6,24,2155.0,south
2021-06-24,2021,6,24,2060.0,east
2021-06-24,2021,6,24,2055.0,west
2021-06-25,2021,6,25,2140.0,north
2021-06-25,2021,6,25,2340.0,south
2021-06-25,2021,6,25,2030.0,east
2021-06-25,2021,6,25,2310.0,west
2021-06-26,2021,6,26,2065.0,north
2021-06-26,2021,6,26,2330.0,south
2021-06-26,2021,6,26,2145.0,east
2021-06-26,2021,6,26,2050.0,west
2021-06-27,2021,6,27,2095.0,north
2021-06-27,2021,6,27,2460.0,south
2021-06-27,2021,6,27,2195.0,east
2021-06-27,2021,6,27,2020.0,west
2021-06-28,2021,6,28,2185.0,north
2021-06-28,2021,6,28,2190.0,south
2021-06-28,2021,6,28,2050.0,east
2021-06-28,2021,6,28,2045.0,west
2021-06-29,2021,6,29,2155.0,north
2021-06-29,2021,6,29,2135.0,south
2021-06-29,2021,6,29,2280.0,east
2021-06-29,2021,6,29,2485.0,west
2021-06-30,2021,6,30,2040.0,north
2021-06-30,2021,6,30,2130.0,south
2021-06-30,2021,6,30,2490.0,east
2021-06-30,2021,6,30,2160.0,west
2021-07-01,2021,7,1,2065.0,north
2021-07-01,2021,7,1,2355.0,south
2021-07-01,2021,7,1,2205.0,east
2021-07-01,2021,7,1,2265.0,west
2021-07-02,2021,7,2,2005.0,north
2021-07-02,2021,7,2,2450.0,south
2021-07-02,2021,7,2,2500.0,east
2021-07-02,2021,7,2,2445.0,west
2021-07-03,2021,7,3,2460.0,north
2021-07-03,2021,7,3,2060.0,south
2021-07-03,2021,7,3,2090.0,east
2021-07-03,2021,7,3,2415.0,west
2021-07-04,2021,7,4,2395.0,north
2021-07-04,2021,7,4,2370.0,south
2021-07-04,2021,7,4,2110.0,east
2021-07-04,2021,7,4,2395.0,west
2021-07-05,2021,7,5,2205.0,north
2021-07-05,2021,7,5,2245.0,south
2021-07-05,2021,7,5,2330.0,east
2021-07-05,2021,7,5,2010.0,west
2021-07-06,2021,7,6,2430.0,north
2021-07-06,2021,7,6,2125.0,south
2021-07-06,2021,7,6,2235.0,east
2021-07-06,2021,7,6,2175.0,west
2021-07-07,2021,7,7,2460.0,north
2021-07-07,2021,7,7,2500.0,south
2021-07-07,2021,7,7,2315.0,east
2021-07-07,2021,7,7,2120.0,west
2021-07-08,2021,7,8,2040.0,north
2021-07-08,2021,7,8,2425.0,south
2021-07-08,2021,7,8,2375.0,east
2021-07-08,2021,7,8,2080.0,west
2021-07-09,2021,7,9,2105.0,north
2021-07-09,2021,7,9,2240.0,south
2021-07-09,2021,7,9,2015.0,east
2021-07-09,2021,7,9,2170.0,west
2021-07-10,2021,7,10,2195.0,north
2021-07-10,2021,7,10,2440.0,south
2021-07-10,2021,7,10,2040.0,east
2021-07-10,2021,7,10,2260.0,west
2021-07-11,2021,7,11,2170.0,north
2021-07-11,2021,7,11,2200.0,south
2021-07-11,2021,7,11,2260.0,east
2021-07-11,2021,7,11,2395.0,west
2021-07-12,2021,7,12,2010.0,north
2021-07-12,2021,7,12,2005.0,south
2021-07-12,2021,7,12,2250.0,east
2021-07-12,2021,7,12,2010.0,west
2021-07-13,2021,7,13,2145.0,north
2021-07-13,2021,7,13,2105.0,south
2021-07-13,2021,7,13,2265.0,east
2021-07-13,2021,7,13,2020.0,west
2021-07-14,2021,7,14,2295.0,north
2021-07-14,2021,7,14,2330.0,south
2021-07-14,2021,7,14,2280.0,east
2021-07-14,2021,7,14,2045.0,west
2021-07-15,2021,7,15,2375.0,north
2021-07-15,2021,7,15,2370.0,south
2021-07-15,2021,7,15,2255.0,east
2021-07-15,2021,7,15,2305.0,west
2021-07-16,2021,7,16,2440.0,north
2021-07-16,2021,7,16,2020.0,south
2021-07-16,2021,7,16,2035.0,east
2021-07-16,2021,7,16,2155.0,west
2021-07-17,2021,7,17,2145.0,north
2021-07-17,2021,7,17,2080.0,south
2021-07-17,2021,7,17,2345.0,east
2021-07-17,2021,7,17,2230.0,west
2021-07-18,2021,7,18,2375.0,north
2021-07-18,2021,7,18,2165.0,south
2021-07-18,2021,7,18,2175.0,east
2021-07-18,2021,7,18,2385.0,west
2021-07-19,2021,7,19,2295.0,north
2021-07-19,2021,7,19,2170.0,south
2021-07-19,2021,7,19,2040.0,east
2021-07-19,2021,7,19,2205.0,west
2021-07-20,2021,7,20,2435.0,north
2021-07-20,2021,7,20,2380.0,south
2021-07-20,2021,7,20,2445.0,east
2021-07-20,2021,7,20,2390.0,west
2021-07-21,2021,7,21,2115.0,north
2021-07-21,2021,7,21,2275.0,south
2021-07-21,2021,7,21,2200.0,east
2021-07-21,2021,7,21,2305.0,west
2021-07-22,2021,7,22,2280.0,north
2021-07-22,2021,7,22,2140.0,south
2021-07-22,2021,7,22,2205.0,east
2021-07-22,2021,7,22,2450.0,west
2021-07-23,2021,7,23,2060.0,north
2021-07-23,2021,7,23,2200.0,south
2021-07-23,2021,7,23,2390.0,east
2021-07-23,2021,7,23,2075.0,west
2021-07-24,2021,7,24,2015.0,north
2021-07-24,2021,7,24,2235.0,south
2021-07-24,2021,7,24,2360.0,east
2021-07-24,2021,7,24,2125.0,west
2021-07-25,2021,7,25,2235.0,north
2021-07-25,2021,7,25,2450.0,south
2021-07-25,2021,7,25,2155.0,east
2021-07-25,2021,7,25,2280.0,west
2021-07-26,2021,7,26,2285.0,north
2021-07-26,2021,7,26,2395.0,south
2021-07-26,2021,7,26,2360.0,east
2021-07-26,2021,7,26,2290.0,west
2021-07-27,2021,7,27,2440.0,north
2021-07-27,2021,7,27,2315.0,south
2021-07-27,2021,7,27,2080.0,east
2021-07-27,2021,7,27,2450.0,west
2021-07-28,2021,7,28,2165.0,north
2021-07-28,2021,7,28,2385.0,south
2021-07-28,2021,7,28,2010.0,east
2021-07-28,2021,7,28,2425.0,west
2021-07-29,2021,7,29,2125.0,north
2021-07-29,2021,7,29,2125.0,south
2021-07-29,2021,7,29,2235.0,east
2021-07-29,2021,7,29,2360.0,west
2021-07-30,2021,7,30,2005.0,north
2021-07-30,2021,7,30,2200.0,south
2021-07-30,2021,7,30,2155.0,east
2021-07-30,2021,7,30,2245.0,west
2021-07-31,2021,7,31,2220.0,north
2021-07-31,2021,7,31,2225.0,south
2021-07-31,2021,7,31,2150.0,east
2021-07-31,2021,7,31,2145.0,west
2021-08-01,2021,8,1,2070.0,north
